Lexicon	ID	Term	Author	Status	Date Created	Last Modified
socst	7004	AD/CE :: Asia :: Southeast Asia :: Society :: Religion		on	6/28/2010 10:10	6/28/2010 10:10
socst	6996	AD/CE :: Europe :: General :: Society :: Religion		on	6/28/2010 10:05	6/28/2010 10:05
socst	6994	AD/CE :: Europe :: General :: Territorial Expansion		on	6/28/2010 10:04	6/28/2010 10:04
socst	7082	AD/CE :: Global :: Economics :: Industry and Commerce		on	6/28/2010 11:28	6/28/2010 11:28
socst	7081	AD/CE :: Global :: Historical Comprehension :: Issues		on	6/28/2010 11:27	6/28/2010 11:27
socst	7087	AD/CE :: Global :: Society :: Immigration		on	6/28/2010 11:30	6/28/2010 11:30
socst	7086	AD/CE :: Global :: Society :: Religion		on	6/28/2010 11:30	6/28/2010 11:30
socst	6990	AD/CE :: Rome :: Politics :: General		on	6/28/2010 10:01	6/28/2010 10:01
socst	6992	AD/CE :: Rome :: Society :: Immigration		on	6/28/2010 10:02	6/28/2010 10:02
SciTech	755	advanced physics :: quantum mechanics		on	8/1/2008 15:53	1/27/2010 16:08
SciTech	888	advanced physics :: relativity		on	8/1/2008 15:55	1/27/2010 16:08
SciTech	559	advanced physics :: solid state physics :: superconductors		on	8/1/2008 15:51	1/27/2010 16:08
socst	6762	Age of Exploration :: Africa :: General :: Historical Comprehension :: Maps		on	6/21/2010 13:07	6/21/2010 13:07
socst	6758	Age of Exploration :: Africa :: General :: Society :: Slavery		on	6/21/2010 13:01	6/21/2010 13:12
socst	6757	Age of Exploration :: Africa :: General :: Territorial Expansion		on	6/21/2010 13:00	6/21/2010 13:11
socst	6760	Age of Exploration :: Africa :: West Africa :: Economics :: General		on	6/21/2010 13:04	6/21/2010 13:08
socst	6759	Age of Exploration :: Africa :: West Africa :: Society :: General		on	6/21/2010 13:02	6/21/2010 13:09
socst	7244	Age of Exploration :: Africa ::General :: Economics :: Industry and Commerce		on	7/6/2010 9:40	7/6/2010 9:40
socst	6799	Age of Exploration :: Americas :: Caribbean :: Society :: Immigration		on	6/21/2010 16:11	6/21/2010 16:11
socst	6812	Age of Exploration :: Americas :: General :: Economics :: General		on	6/21/2010 16:46	6/21/2010 16:46
socst	6803	Age of Exploration :: Americas :: General :: Military		on	6/21/2010 16:17	6/21/2010 16:20
socst	6800	Age of Exploration :: Americas :: General :: Society :: Immigration		on	6/21/2010 16:13	6/21/2010 16:13
socst	6802	Age of Exploration :: Americas :: General :: Society :: Native Americans		on	6/21/2010 16:15	6/21/2010 16:19
socst	6439	Age of Exploration :: Americas :: General :: Society :: Slavery	DF	on	2/18/2010 10:37	2/18/2010 10:37
socst	6440	Age of Exploration :: Americas :: General :: Society :: Territorial Expansion	DF	on	2/18/2010 10:37	2/18/2010 10:37
socst	6772	Age of Exploration :: Americas :: General :: Territorial Expansion		on	6/21/2010 13:53	6/21/2010 13:53
socst	6773	Age of Exploration :: Americas :: Latin America :: Intellectual		on	6/21/2010 13:54	6/21/2010 13:54
socst	6770	Age of Exploration :: Americas :: Mexico :: Economics :: Industry and Commerce		on	6/21/2010 13:49	6/21/2010 13:49
socst	6798	Age of Exploration :: Americas :: North America :: Society :: Immigration		on	6/21/2010 16:11	6/21/2010 16:11
socst	6771	Age of Exploration :: Americas :: Peru :: Economics :: Industry and Commerce		on	6/21/2010 13:51	6/21/2010 13:51
socst	6441	Age of Exploration :: Americas :: South America :: Economics :: General	DF	on	2/18/2010 10:37	2/18/2010 10:37
socst	6442	Age of Exploration :: Americas :: South America :: Politics :: General	DF	on	2/18/2010 10:38	2/18/2010 10:38
socst	6443	Age of Exploration :: Americas :: South America :: Society :: General	DF	on	2/18/2010 10:38	2/18/2010 10:38
socst	7248	Age of Exploration :: Asia :: General :: Territorial Expansion		on	7/6/2010 9:48	7/6/2010 9:48
socst	7243	Age of Exploration :: Eurasia ::Economics :: Industry and Commerce		on	7/6/2010 9:39	7/6/2010 9:39
socst	6444	Age of Exploration :: Europe :: General :: Economics :: Industry and Commerce	DF	on	2/18/2010 10:38	2/18/2010 10:38
socst	6752	Age of Exploration :: Europe :: General :: Economics :: Industry and Commerce		on	6/21/2010 11:48	6/21/2010 13:15
socst	6755	Age of Exploration :: Europe :: General :: Education		on	6/21/2010 11:51	6/21/2010 13:17
socst	7246	Age of Exploration :: Europe :: General :: Military		on	7/6/2010 9:47	7/6/2010 9:47
socst	7245	Age of Exploration :: Europe :: General :: Science :: Technology :: Transportation		on	7/6/2010 9:46	7/6/2010 9:46
socst	6753	Age of Exploration :: Europe :: General :: Society :: General		on	6/21/2010 11:49	6/21/2010 13:16
socst	6754	Age of Exploration :: Europe :: General :: Society :: Religion		on	6/21/2010 11:50	6/21/2010 13:14
socst	7241	Age of Exploration :: Europe :: General :: Territorial Expansion		on	7/6/2010 9:38	7/6/2010 9:38
socst	6756	Age of Exploration :: Europe :: Iberia :: Military		on	6/21/2010 11:53	6/21/2010 13:13
socst	7242	Age of Exploration :: Europe :: Iberia :: Territorial Expansion		on	7/6/2010 9:39	7/6/2010 9:39
socst	7247	Age of Exploration :: Europe :: Portugal :: Territorial Expansion		on	7/6/2010 9:47	7/6/2010 9:47
socst	6768	Age of Exploration :: Europe :: Spain :: Territorial Expansion		on	6/21/2010 13:47	6/21/2010 13:47
socst	7253	Age of Exploration :: Global :: Economics :: Agriculture		on	7/6/2010 9:51	7/6/2010 9:51
socst	6765	Age of Exploration :: Global :: Economics :: General		on	6/21/2010 13:21	6/21/2010 13:21
socst	7254	Age of Exploration :: Global :: Economics :: Industry and Commerce		on	7/6/2010 9:51	7/6/2010 9:51
socst	6766	Age of Exploration :: Global :: Politics :: General		on	6/21/2010 13:22	6/21/2010 13:22
socst	6764	Age of Exploration :: Global :: Society :: General		on	6/21/2010 13:20	6/21/2010 13:20
socst	6763	Age of Exploration :: Global :: Society :: Religion		on	6/21/2010 13:19	6/21/2010 13:19
socst	6769	Age of Exploration :: Global :: Territorial Expansion		on	6/21/2010 13:49	6/21/2010 13:49
socst	7251	Age of Exploration :: United States :: General :: Intellectual		on	7/6/2010 9:50	7/6/2010 9:50
socst	7250	Age of Exploration :: United States :: General :: Science :: Medicine		on	7/6/2010 9:49	7/6/2010 9:49
socst	7252	Age of Exploration :: United States :: General :: Society :: Religion		on	7/6/2010 9:50	7/6/2010 9:50
math	5412	algebra :: change :: compare and interpret rates of change		on	7/30/2008 12:55	1/27/2010 16:08
math	5409	algebra :: change :: qualitative		on	7/30/2008 12:55	1/27/2010 16:08
math	5410	algebra :: change :: quantitative		on	7/30/2008 12:55	1/27/2010 16:08
math	5411	algebra :: change :: relationship between variables		on	7/30/2008 12:55	1/27/2010 16:08
math	5407	"algebra :: models :: model situations using objects, graphs, symbols, tables"		on	7/30/2008 12:55	1/27/2010 16:08
math	5408	"algebra :: models :: use symbolic expressions, including iterative and recursive forms"		on	7/30/2008 12:55	1/27/2010 16:08
math	5383	"algebra :: patterns, relations, and functions :: 1-variable functions"		on	7/30/2008 12:52	1/27/2010 16:08
math	5386	"algebra :: patterns, relations, and functions :: 2-variable functions"		on	7/30/2008 12:52	1/27/2010 16:08
math	5380	"algebra :: patterns, relations, and functions :: analyze patterns"		on	7/30/2008 12:51	1/27/2010 16:08
math	5385	"algebra :: patterns, relations, and functions :: classes of functions"		on	7/30/2008 12:52	1/27/2010 16:08
math	5527	"algebra :: patterns, relations, and functions :: composition of functions"		on	8/10/2008 20:20	1/27/2010 16:08
math	5389	"algebra :: patterns, relations, and functions :: exponential"		on	7/30/2008 12:52	1/27/2010 16:08
math	5397	"algebra :: patterns, relations, and functions :: expressions"		on	7/30/2008 12:53	1/27/2010 16:08
math	5382	"algebra :: patterns, relations, and functions :: generalize patterns using functions"		on	7/30/2008 12:52	1/27/2010 16:08
math	5391	"algebra :: patterns, relations, and functions :: linear equations"		on	7/30/2008 12:53	1/27/2010 16:08
math	5388	"algebra :: patterns, relations, and functions :: logarithmic"		on	7/30/2008 12:52	1/27/2010 16:08
math	5392	"algebra :: patterns, relations, and functions :: monomial"		on	7/30/2008 12:53	1/27/2010 16:08
math	5393	"algebra :: patterns, relations, and functions :: polynomial"		on	7/30/2008 12:53	1/27/2010 16:08
math	5394	"algebra :: patterns, relations, and functions :: quadratics"		on	7/30/2008 12:53	1/27/2010 16:08
math	5396	"algebra :: patterns, relations, and functions :: radical expressions"		on	7/30/2008 12:53	1/27/2010 16:08
math	5390	"algebra :: patterns, relations, and functions :: recursive and parametric equations"		on	7/30/2008 12:53	1/27/2010 16:08
math	5381	"algebra :: patterns, relations, and functions :: represent patterns with words, tables, graphs"		on	7/30/2008 12:52	1/27/2010 16:08
math	5398	"algebra :: patterns, relations, and functions :: sets"		on	7/30/2008 12:54	1/27/2010 16:08
math	5387	"algebra :: patterns, relations, and functions :: solve systems of equations"		on	7/30/2008 12:52	1/27/2010 16:08
math	5379	"algebra :: patterns, relations, and functions :: sort and classify objects"		on	7/30/2008 12:51	1/27/2010 16:08
math	5384	"algebra :: patterns, relations, and functions :: transform functions"		on	7/30/2008 12:52	1/27/2010 16:08
math	5395	"algebra :: patterns, relations, and functions :: trigonometry"		on	7/30/2008 12:53	1/27/2010 16:08
math	5405	"algebra :: symbols :: equivalent forms of equations, inequalities, and relations"		on	7/30/2008 12:54	1/27/2010 16:08
math	5404	algebra :: symbols :: express relationships using equations		on	7/30/2008 12:54	1/27/2010 16:08
math	5399	algebra :: symbols :: invented and conventional notations		on	7/30/2008 12:54	1/27/2010 16:08
math	5406	algebra :: symbols :: judge reasonableness		on	7/30/2008 12:54	1/27/2010 16:08
math	5402	algebra :: symbols :: solve multi-step equations		on	7/30/2008 12:54	1/27/2010 16:08
math	5403	algebra :: symbols :: solve multi-step inequalities		on	7/30/2008 12:54	1/27/2010 16:08
math	5401	algebra :: symbols :: solve simple		on	7/30/2008 12:54	1/27/2010 16:08
math	5400	algebra :: symbols :: variables		on	7/30/2008 12:54	1/27/2010 16:08
socst	6875	Ancient Civilizations :: Africa :: General :: Economics :: Agriculture		on	6/22/2010 10:22	6/22/2010 10:22
socst	6864	Ancient Civilizations :: Africa :: General :: Historical Thinking :: Analysis		on	6/22/2010 10:11	6/22/2010 10:11
socst	6873	Ancient Civilizations :: Africa :: General :: Intellectual		on	6/22/2010 10:16	6/22/2010 10:16
socst	6871	Ancient Civilizations :: Africa :: General :: Science :: Technology :: General		on	6/22/2010 10:15	6/22/2010 10:15
socst	6866	Ancient Civilizations :: Africa :: General :: Society :: General		on	6/22/2010 10:12	6/22/2010 10:12
socst	6869	Ancient Civilizations :: Africa :: General :: Society :: Women		on	6/22/2010 10:14	6/22/2010 10:14
socst	6876	Ancient Civilizations :: Africa :: General :: Urbanization		on	6/22/2010 10:23	6/22/2010 10:23
socst	6922	Ancient Civilizations :: Africa :: Nubia :: Arts :: General		on	6/22/2010 12:07	6/22/2010 12:07
socst	6445	Ancient Civilizations :: Africa :: Nubia :: Economics :: General	DF	on	2/18/2010 10:39	2/18/2010 10:39
socst	6446	Ancient Civilizations :: Africa :: Nubia :: Politics :: General	DF	on	2/18/2010 10:39	2/18/2010 10:39
socst	6919	Ancient Civilizations :: Africa :: Nubia :: Politics :: International Relations		on	6/22/2010 12:06	6/22/2010 12:06
socst	6447	Ancient Civilizations :: Africa :: Nubia :: Society :: General	DF	on	2/18/2010 10:39	2/18/2010 10:39
socst	6839	Ancient Civilizations :: Africa :: Western Africa :: Society :: General		on	6/22/2010 9:55	6/22/2010 9:55
socst	6448	Ancient Civilizations :: Americas :: Latin America :: Arts :: General	DF	on	2/18/2010 10:39	2/18/2010 10:39
socst	6449	Ancient Civilizations :: Americas :: Latin America :: Economics :: General	DF	on	2/18/2010 10:39	2/18/2010 10:39
socst	6571	Ancient Civilizations :: Americas :: Latin America :: Society :: General	DF	on	2/19/2010 14:08	2/19/2010 14:08
socst	6450	Ancient Civilizations :: Americas :: Latin America :: Society :: Religion	DF	on	2/18/2010 10:40	2/18/2010 10:40
socst	6451	Ancient Civilizations :: Americas :: Latin America :: Society :: Slavery	DF	on	2/18/2010 10:40	2/18/2010 10:40
socst	6852	Ancient Civilizations :: Asia :: Anatolia :: Arts :: General		on	6/22/2010 10:04	6/22/2010 10:04
socst	6853	Ancient Civilizations :: Asia :: Anatolia :: Politics :: General		on	6/22/2010 10:04	6/22/2010 10:04
socst	6848	Ancient Civilizations :: Asia :: Central Asia :: Environment		on	6/22/2010 10:01	6/22/2010 10:01
socst	6850	Ancient Civilizations :: Asia :: Central Asia :: Society :: General		on	6/22/2010 10:03	6/22/2010 10:03
socst	6849	Ancient Civilizations :: Asia :: Central Asia :: Society :: Women		on	6/22/2010 10:02	6/22/2010 10:02
socst	6836	Ancient Civilizations :: Asia :: China :: Language and Communication		on	6/22/2010 9:52	6/22/2010 9:52
socst	6833	Ancient Civilizations :: Asia :: China :: Politics :: General		on	6/22/2010 9:50	6/22/2010 9:50
socst	6837	Ancient Civilizations :: Asia :: China :: Science :: Technology :: General		on	6/22/2010 9:54	6/22/2010 9:54
socst	6835	Ancient Civilizations :: Asia :: China :: Society :: General		on	6/22/2010 9:51	6/22/2010 9:51
socst	6826	Ancient Civilizations :: Asia :: Indus Valley :: Arts :: General		on	6/22/2010 9:46	6/22/2010 9:46
socst	6832	Ancient Civilizations :: Asia :: Indus Valley :: Economics :: Industry and Commerce		on	6/22/2010 9:50	6/22/2010 9:50
socst	6816	Ancient Civilizations :: Asia :: Indus Valley :: Environment		on	6/22/2010 9:34	6/22/2010 9:34
socst	6860	Ancient Civilizations :: Asia :: Indus Valley :: Historical Thinking :: Analysis		on	6/22/2010 10:09	6/22/2010 10:09
socst	6823	Ancient Civilizations :: Asia :: Indus Valley :: Language and Communication		on	6/22/2010 9:44	6/22/2010 9:44
socst	6829	Ancient Civilizations :: Asia :: Indus Valley :: Science :: General		on	6/22/2010 9:47	6/22/2010 9:47
socst	6819	Ancient Civilizations :: Asia :: Indus Valley :: Society :: General		on	6/22/2010 9:41	6/22/2010 9:41
socst	6820	Ancient Civilizations :: Asia :: Indus Valley :: Society :: Religion		on	6/22/2010 9:42	6/22/2010 9:42
socst	6861	Ancient Civilizations :: Asia :: North India :: Society :: General		on	6/22/2010 10:09	6/22/2010 10:09
socst	6862	Ancient Civilizations :: Asia :: North India :: Society :: Immigration		on	6/22/2010 10:10	6/22/2010 10:10
socst	6838	Ancient Civilizations :: Asia :: Southeast Asia :: Society :: General		on	6/22/2010 9:55	6/22/2010 9:55
socst	6841	Ancient Civilizations :: Asia :: Southwest Asia :: :: Science :: Technology :: General		on	6/22/2010 9:57	6/22/2010 9:57
socst	6854	Ancient Civilizations :: Asia :: Southwest Asia :: :: Science :: Technology :: Transportation		on	6/22/2010 10:05	6/22/2010 10:05
socst	6846	Ancient Civilizations :: Asia :: Southwest Asia :: Economics :: Industry and Commerce		on	6/22/2010 9:59	6/22/2010 9:59
socst	6874	Ancient Civilizations :: Eurasia :: Economics :: Agriculture		on	6/22/2010 10:21	6/22/2010 10:21
socst	6863	Ancient Civilizations :: Eurasia :: Historical Thinking :: Analysis		on	6/22/2010 10:11	6/22/2010 10:11
socst	6872	Ancient Civilizations :: Eurasia :: Intellectual		on	6/22/2010 10:16	6/22/2010 10:16
socst	6851	Ancient Civilizations :: Eurasia :: Language and Communication		on	6/22/2010 10:03	6/22/2010 10:03
socst	6870	Ancient Civilizations :: Eurasia :: Science :: Technology :: General		on	6/22/2010 10:14	6/22/2010 10:14
socst	6865	Ancient Civilizations :: Eurasia :: Society :: General		on	6/22/2010 10:12	6/22/2010 10:12
socst	6868	Ancient Civilizations :: Eurasia :: Society :: Women		on	6/22/2010 10:14	6/22/2010 10:14
socst	6877	Ancient Civilizations :: Eurasia :: Urbanization		on	6/22/2010 10:23	6/22/2010 10:23
socst	6840	Ancient Civilizations :: Europe :: Crete :: Arts :: General		on	6/22/2010 9:56	6/22/2010 9:56
socst	6847	Ancient Civilizations :: Europe :: General :: Historical Comprehension :: Archaeological Evidence		on	6/22/2010 10:00	6/22/2010 10:00
socst	6843	Ancient Civilizations :: Europe :: General :: Science :: Technology :: General		on	6/22/2010 9:57	6/22/2010 9:57
socst	6452	Ancient Civilizations :: Europe :: Greece :: Economics :: Industry and Commerce	DF	on	2/18/2010 10:40	2/18/2010 10:40
socst	6453	Ancient Civilizations :: Europe :: Greece :: Politics :: General	DF	on	2/18/2010 10:40	2/18/2010 10:40
socst	6454	Ancient Civilizations :: Europe :: Mediterranean Region :: Arts :: Literature	DF	on	2/18/2010 10:41	2/18/2010 10:41
socst	6455	Ancient Civilizations :: Europe :: Mediterranean Region :: Economics :: General	DF	on	2/18/2010 10:41	2/18/2010 10:41
socst	6844	Ancient Civilizations :: Europe :: Mediterranean Region :: Economics :: Industry and Commerce		on	6/22/2010 9:58	6/22/2010 9:58
socst	6456	Ancient Civilizations :: Europe :: Mediterranean Region :: Politics :: General	DF	on	2/18/2010 10:41	2/18/2010 10:41
socst	6842	Ancient Civilizations :: Europe :: Mediterranean Region :: Science :: Technology :: General		on	6/22/2010 9:57	6/22/2010 9:57
socst	6859	Ancient Civilizations :: Europe :: Mycenae :: Politics :: General		on	6/22/2010 10:09	6/22/2010 10:09
socst	6858	Ancient Civilizations :: Europe :: Mycenae :: Society :: General		on	6/22/2010 10:08	6/22/2010 10:08
socst	6856	Ancient Civilizations :: Europe :: Mycenae :: Territorial Expansion		on	6/22/2010 10:06	6/22/2010 10:06
socst	6857	Ancient Civilizations :: Europe :: Mycenae :: Urbanization		on	6/22/2010 10:07	6/22/2010 10:07
socst	6834	Ancient Civilizations :: Global :: Environment		on	6/22/2010 9:50	6/22/2010 9:50
socst	6556	Ancient Civilizations :: Middle East :: Egypt :: Arts :: Architecture	DF	on	2/18/2010 13:08	2/18/2010 13:08
socst	6825	Ancient Civilizations :: Middle East :: Egypt :: Arts :: General		on	6/22/2010 9:45	6/22/2010 9:45
socst	6557	Ancient Civilizations :: Middle East :: Egypt :: Arts :: Literature	DF	on	2/18/2010 13:08	2/18/2010 13:08
socst	6555	Ancient Civilizations :: Middle East :: Egypt :: Economics :: General	DF	on	2/18/2010 13:07	2/18/2010 13:07
socst	6831	Ancient Civilizations :: Middle East :: Egypt :: Economics :: Industry and Commerce		on	6/22/2010 9:49	6/22/2010 9:49
